"the_geom","t_addl","street_nam","f_addl","x","t_zip","fullname","i_strno","z","speed","y","str_nam","id","mounttype","poletype"
"POINT (-122.29605156312707 37.880499852053916)","1,099","GILMAN","1,049","561,905.335777","94706","GILMAN","1,049","-19.074","35","4,192,789.87676","GILMAN ST","726","Pole Mast","MASTARM POLE"
"POINT (-122.29571742942139 37.88058431986074)","1,123","GILMAN","1,101","561,934.648849","94706","GILMAN","1,299","-12.792","35","4,192,799.4706","SAN PABLO AVE","727","Pole Mast","MASTARM POLE"
"POINT (-122.29561921305233 37.880468701313234)","1,123","GILMAN","1,101","561,943.38327","94702","GILMAN","1,301","-14.351","35","4,192,786.70755","SAN PABLO AVE","728","Pole Mast","MASTARM POLE"
"POINT (-122.2956103146043 37.88043591767153)","1,123","GILMAN","1,101","561,944.193403","94702","GILMAN","1,301","-17.057","35","4,192,783.07645","SAN PABLO AVE","729","Single Pole","SINGLE POLE"
"POINT (-122.26714624083733 37.880440216977256)","2,199","VINE","2,141","564,447.359871","94709","VINE","2,160","58.613","25","4,192,802.83192","VINE ST","730","Pole Mast","MASTARM POLE"
"POINT (-122.2672087224852 37.88053853739672)","2,199","VINE","2,141","564,441.779617","94709","VINE","2,163","59.067","25","4,192,813.69758","VINE ST","731","Single Pole","SINGLE POLE"
"POINT (-122.26679302408827 37.878795984088214)","1,599","OXFORD","1,501","564,479.856064","94709","OXFORD","1,555","51.844","25","4,192,620.64414","OXFORD ST","732","Single Pole","SINGLE POLE"
"POINT (-122.26698252896671 37.880442008840724)","1,599","OXFORD","1,501","564,461.755209","94709","OXFORD","1,501","57.613","25","4,192,803.14362","OXFORD ST","733","Single Pole","SINGLE POLE"
"POINT (-122.26699312980858 37.88045766536297)","1,599","OXFORD","1,501","564,460.809388","94709","OXFORD","1,501","50.021","25","4,192,804.87269","OXFORD ST","734","Single Pole","SINGLE POLE"
"POINT (-122.29915971229003 37.87990104533873)","1,299","8TH","1,201","561,632.500198","94710","8TH","933","-22.643","25","4,192,721.38121","GILMAN ST","735","Single Pole","SINGLE POLE"
"POINT (-122.29929489875606 37.87987720694192)","1,299","8TH","1,201","561,620.631188","94710","8TH","901","-26.012","25","4,192,718.64683","GILMAN ST","736","Pole Mast","MASTARM POLE"
"POINT (-122.27419660962069 37.88135505900314)","1,899","ROSE","1,827","563,826.550566","94703","ROSE","1,408","29.079","35","4,192,899.489","M L KING JR WAY","737","Single Pole","SINGLE POLE"
"POINT (-122.27422202056779 37.88148072304086)","1,899","ROSE","1,827","563,824.207553","94709","ROSE","1,346","30.28","35","4,192,913.41385","M L KING JR WAY","738","Single Pole","SINGLE POLE"
"POINT (-122.28342555203616 37.880972637181294)","1,499","HOPKINS","1,451","563,015.280477","94702","HOPKINS","1,491","9.749","35","4,192,850.7857","HOPKINS ST","739","Pole Mast","MASTARM POLE"
"POINT (-122.28330125422748 37.88089594767183)","1,399","SACRAMENTO","1,301","563,026.275991","94702","SACRAMENTO","1,330","6.033","35","4,192,842.36074","SACRAMENTO ST","740","Single Pole","SINGLE POLE"
"POINT (-122.28331368704978 37.88080635394199)","1,399","SACRAMENTO","1,301","563,025.259244","94702","SACRAMENTO","1,330","3.229","35","4,192,832.41105","SACRAMENTO ST","741","Single Pole","SINGLE POLE"
"POINT (-122.30130497284313 37.87947916800208)","1,299","6TH","1,201","561,444.192349","94710","6TH","831","-25.706","25","4,192,673.15801","GILMAN ST","742","Pole Mast","MASTARM POLE"
"POINT (-122.28312906917313 37.88099530937933)","1,529","HOPKINS","1,501","563,041.333827","94702","HOPKINS","1,325","5.92","35","4,192,853.50126","SACRAMENTO ST","743","Single Pole","SINGLE POLE"
"POINT (-122.28320938765289 37.88109132084995)","1,529","HOPKINS","1,501","563,034.188595","94707","HOPKINS","1,505","7.475","35","4,192,864.09949","HOPKINS ST","744","Single Pole","SINGLE POLE"
"POINT (-122.27400288844531 37.88137151534406)","1,499","MARTIN LUTHER KING J","1,401","563,843.57216","94709","MARTIN LUTHER KING J","1,401","29.964","35","4,192,901.4478","M L KING JR WAY","745","Single Pole","SINGLE POLE"
"POINT (-122.2741488168045 37.88132368063315)","1,499","MARTIN LUTHER KING J","1,401","563,830.78032","94703","MARTIN LUTHER KING J","1,408","29.22","35","4,192,896.04002","M L KING JR WAY","746","Pole Mast","MASTARM POLE"
"POINT (-122.27396131667746 37.881436651174184)","1,919","ROSE","1,901","563,847.171609","94709","ROSE","1,401","32.631","35","4,192,908.70256","M L KING JR WAY","747","Single Pole","SINGLE POLE"
"POINT (-122.27084035744235 37.88191752710075)","2,049","ROSE","2,001","564,121.212673","94709","ROSE","2,025","41.807","35","4,192,964.19741","ROSE ST","748","Single Pole","SINGLE POLE"
"POINT (-122.27123777928334 37.88541227047766)","2,019","EUNICE","2,001","564,083.235038","94709","EUNICE","0","55.871","25","4,193,351.67314","BERRYMAN ST","749","Single Pole","SINGLE POLE"
"POINT (-122.27135486706334 37.885387139988794)","2,019","EUNICE","2,001","564,072.960442","94709","EUNICE","0","54.743","25","4,193,348.80449","BERRYMAN ST","750","Pole Mast","MASTARM POLE"
"POINT (-122.27141068480533 37.88552763779452)","2,019","EUNICE","2,001","564,067.931021","94707","EUNICE","0","51.647","25","4,193,364.35494","SUTTER ST","751","Single Pole","SINGLE POLE"
"POINT (-122.27652229694421 37.88813424203533)","1,099","THE ALAMEDA","1,001","563,616.196913","94707","THE ALAMEDA","1,835","44.433","35","4,193,650.06487","MONTEREY AVE","752","Single Pole","SINGLE POLE"
"POINT (-122.27638781766801 37.88828317188198)","1,099","THE ALAMEDA","1,001","563,627.892997","94707","THE ALAMEDA","0","38.171","35","4,193,666.68068","MONTEREY AVE","753","Single Pole","SINGLE POLE"
"POINT (-122.27639884814886 37.888701802040806)","1,099","THE ALAMEDA","1,001","563,626.562839","94707","THE ALAMEDA","0","44.271","35","4,193,713.12106","MONTEREY AVE","754","Single Pole","SINGLE POLE"
"POINT (-122.27108157741527 37.88545264010808)","2,099","EUNICE","2,021","564,096.935573","94709","EUNICE","2,026","53.369","25","4,193,356.25958","EUNICE ST","755","Single Pole","SINGLE POLE"
"POINT (-122.26700732416595 37.88061051970004)","1,499","OXFORD","1,401","564,459.428267","94709","OXFORD","1,449","54.499","25","4,192,821.82302","OXFORD ST","756","Single Pole","SINGLE POLE"
"POINT (-122.26715380188632 37.8805757081111)","1,499","OXFORD","1,401","564,446.576965","94709","OXFORD","2,163","54.95","25","4,192,817.8596","VINE ST","757","Single Pole","SINGLE POLE"
"POINT (-122.26719590504403 37.882253016554834)","1,499","OXFORD","1,401","564,441.412162","94709","OXFORD","2,200","58.84","25","4,193,003.93157","ROSE ST","758","Single Pole","SINGLE POLE"
"POINT (-122.2673277344431 37.882246719623105)","1,499","OXFORD","1,401","564,429.824611","94709","OXFORD","1,400","58.714","25","4,193,003.14153","OXFORD ST","759","Single Pole","SINGLE POLE"
"POINT (-122.27400756690832 37.881533424034814)","1,399","MARTIN LUTHER KING J","1,301","563,843.020832","94709","MARTIN LUTHER KING J","1,909","37.395","35","4,192,919.40774","ROSE ST","760","Single Pole","SINGLE POLE"
"POINT (-122.27404788595582 37.881547368682284)","1,399","MARTIN LUTHER KING J","1,301","563,839.463044","94709","MARTIN LUTHER KING J","1,909","34.591","35","4,192,920.92793","ROSE ST","761","Pole Mast","MASTARM POLE"
"POINT (-122.2741769713632 37.88151390118915)","1,399","MARTIN LUTHER KING J","1,301","563,828.140621","94709","MARTIN LUTHER KING J","1,346","28.933","35","4,192,917.12606","M L KING JR WAY","762","Single Pole","SINGLE POLE"
"POINT (-122.27248173895279 37.888743978523415)","2,013","HOPKINS","1,963","563,970.964107","94707","HOPKINS","1,995","47.059","25","4,193,720.47985","EL DORADO AVE","763","Pole Mast","MASTARM POLE"
"POINT (-122.27245991178702 37.88838004278734)","1,123","SUTTER","1,101","563,973.19856","94707","SUTTER","1,100","47.288","25","4,193,680.11488","SUTTER ST","764","Single Pole","SINGLE POLE"
"POINT (-122.27247619256144 37.888547854385294)","1,123","SUTTER","1,101","563,971.621829","94707","SUTTER","1,105","45.677","25","4,193,698.7226","SUTTER ST","765","Single Pole","SINGLE POLE"
"POINT (-122.27228710900962 37.88857414789943)","1,123","SUTTER","1,101","563,988.225212","94707","SUTTER","1,105","48.792","25","4,193,701.77032","SUTTER ST","766","Pole Mast","MASTARM POLE"
"POINT (-122.27224933309526 37.88847155405974)","1,123","SUTTER","1,101","563,991.636076","94707","SUTTER","1,105","46.836","25","4,193,690.41254","SUTTER ST","767","Single Pole","SINGLE POLE"
"POINT (-122.28801090208901 37.888615365987036)","1,441","MARIN, AL","1,407","562,605.570281","94707","MARIN, AL","1,519","-3.049","35","4,193,695.67524","SOLANO AVE","768","Pole Mast","MASTARM POLE"
"POINT (-122.29271716193085 37.88763030507938)","0","MARIN, AL","0","562,192.569766","94706","MARIN, AL","1,201","-10.75","35","4,193,583.23294","EVELYN AVE","769","Single Pole","SINGLE POLE"
"POINT (-122.29281156899586 37.88780915739352)","0","MARIN, AL","0","562,184.11761","94706","MARIN, AL","1,201","-10.588","35","4,193,603.01378","EVELYN AVE","770","Pole Mast","MASTARM POLE"
"POINT (-122.27496763115828 37.885563651936216)","1,199","THE ALAMEDA","1,147","563,755.118204","94707","THE ALAMEDA","1,161","33.987","35","4,193,365.91367","THE ALAMEDA","771","Pole Mast","MASTARM POLE"
"POINT (-122.27130396195447 37.88555408168614)","1,199","SUTTER","1,171","564,077.292574","94707","SUTTER","0","53.071","25","4,193,367.3618","SUTTER ST","772","Single Pole","SINGLE POLE"
"POINT (-122.2711228644304 37.88555647734868)","1,199","SUTTER","1,171","564,093.215588","94709","SUTTER","2,061","51.647","25","4,193,367.75249","EUNICE ST","773","Single Pole","SINGLE POLE"
"POINT (-122.27118353270554 37.88557241463921)","1,199","SUTTER","1,171","564,087.866734","94709","SUTTER","2,061","52.085","25","4,193,369.47939","EUNICE ST","774","Pole Mast","MASTARM POLE"
"POINT (-122.2749897810005 37.88525762836058)","1,899","HOPKINS","1,821","563,753.434287","94709","HOPKINS","1,200","31.485","25","4,193,331.94497","THE ALAMEDA","775","Single Pole","SINGLE POLE"
"POINT (-122.27512458589712 37.88541392920108)","1,899","HOPKINS","1,821","563,741.445818","94707","HOPKINS","1,160","32.213","25","4,193,349.19468","JOSEPHINE ST","776","Pole Mast","MASTARM POLE"
"POINT (-122.27487276568336 37.88525835148653)","1,201","THE ALAMEDA","1,201","563,763.723901","94709","THE ALAMEDA","1,200","31.193","35","4,193,332.10483","THE ALAMEDA","777","Pole Mast","MASTARM POLE"
"POINT (-122.29834776329257 37.88792304563433)","1,099","BUCHANAN, AL","1,041","561,697.211186","94710","BUCHANAN, AL","1,172","-17.577","35","4,193,611.97438","SAN PABLO AVE","778","Single Pole","SINGLE POLE"
"POINT (-122.26736830549045 37.88226406328047)","2,199","ROSE","2,125","564,426.242686","94709","ROSE","1,400","58.519","35","4,193,005.03743","OXFORD ST","779","Single Pole","SINGLE POLE"
"POINT (-122.26740097418609 37.88236672791421)","2,199","ROSE","2,125","564,423.279387","94709","ROSE","1,344","58.472","35","4,193,016.40632","OXFORD ST","780","Single Pole","SINGLE POLE"
"POINT (-122.2671556260773 37.88228985659266)","2,223","ROSE","2,201","564,444.922252","94709","ROSE","2,200","61.963","35","4,193,008.04686","ROSE ST","781","Single Pole","SINGLE POLE"
"POINT (-122.2705075062807 37.88202453818277)","1,399","HENRY","1,301","564,150.391451","94709","HENRY","2,089","49.355","25","4,192,976.29919","ROSE ST","782","Single Pole","SINGLE POLE"
"POINT (-122.27467249869584 37.885514348476924)","1,939","HOPKINS","1,901","563,781.113084","94709","HOPKINS","1,201","30.72","25","4,193,360.64546","THE ALAMEDA","783","Single Pole","SINGLE POLE"
