X,Y,OBJECTID,DISTRICT,RTE,RTE_SFX,CNTY,PM_PFX,PM,PM_SFX,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
5098451.36564231,4129490.29447247,5554,3,65,,PLA,R,17.446,,NICOLAUS ROAD,1900,22900,22200,1900,23200,22800
5099048.69154739,4140053.24709982,5555,3,65,,PLA,R,19.442,,W. WISE RD SB 65,1900,22600,21500,1900,24700,22600
5098977.02928914,4140059.75955398,5556,3,65,,PLA,R,19.442,,W. WISE RD SB 65,1900,22600,21500,1900,24700,22600
5099054.12920055,4140153.9066754,5557,3,65,,PLA,R,19.461,,WEST WISE RD SB 65,1800,21300,18000,1900,22800,21300
5098984.23596764,4140160.36598006,5558,3,65,,PLA,R,19.461,,WEST WISE RD SB 65,1800,21300,18000,1900,22800,21300
5089467.73236288,4167568.52212164,5559,3,65,,PLA,R,24.259,,PLACER/YUBA COUNTY LINE,1850,25000,23300,,,
5089467.73236288,4167568.52212164,5560,3,65,,PLA,R,24.259,,PLACER/YUBA COUNTY LINE,1850,25000,23300,,,
5130498.22608913,4081304.5460279,5561,3,65,,PLA,R,4.863,,"ROSEVILLE, JCT. RTE. 80",,,,9400,127000,123000
5130418.51561864,4081245.43525372,5562,3,65,,PLA,R,4.863,,"ROSEVILLE, JCT. RTE. 80",,,,9400,127000,123000
5125722.87081046,4084298.25034231,5563,3,65,,PLA,R,5.926,,"ROSEVILLE, GALLERIA BOULEVARD",9400,127000,123000,10700,120000,84000
5125720.32225914,4084207.5677809,5564,3,65,,PLA,R,5.926,,"ROSEVILLE, GALLERIA BOULEVARD",9400,127000,123000,10700,120000,84000
5120666.94588298,4087879.80453089,5565,3,65,,PLA,R,7.1,,PLEASANT GROVE,10700,120000,84000,9200,119000,81000
5120621.9787813,4087825.42176564,5566,3,65,,PLA,R,7.1,,PLEASANT GROVE,10700,120000,84000,9200,119000,81000
5116640.49822722,4099223.25559723,5567,3,65,,PLA,R,9.569,,PLACER/SUNSET BOULEVARDS,6800,91000,88000,6600,88000,83000
5116538.32684363,4099227.19620614,5568,3,65,,PLA,R,9.569,,PLACER/SUNSET BOULEVARDS,6800,91000,88000,6600,88000,83000
5089467.73236288,4167568.52212164,5569,3,65,,YUB,R,0,,PLACER/YUBA COUNTY LINE,,,,1850,25000,23300
5089467.73236288,4167568.52212164,5570,3,65,,YUB,R,0,,PLACER/YUBA COUNTY LINE,,,,1850,25000,23300
5060029.7180763,4192946.96742764,5571,3,65,,YUB,R,6.884,,FORTY MILE ROAD,2000,24500,22800,2600,33500,23000
5059981.60498355,4192828.37055197,5572,3,65,,YUB,R,6.884,,FORTY MILE ROAD,2000,24500,22800,2600,33500,23000
5056404.1977683,4197655.0318304,5573,3,65,,YUB,R,8.028,,MC GOWAN ROAD,2400,30500,22300,2650,39000,31500
5056258.40934597,4197662.15615998,5574,3,65,,YUB,R,8.028,,MC GOWAN ROAD,2400,30500,22300,2650,39000,31500
5053702.05979988,4202109.58263256,5575,3,65,,YUB,R,9.177,,JCT. RTE. 70,2900,40500,31500,,,
5053637.3824358,4202082.14994465,5576,3,65,,YUB,R,9.177,,JCT. RTE. 70,2900,40500,31500,,,
